title,genre,episodes,score,img_url
Megami Kouhosei Special Curriculum,"['Action', 'Mecha', 'Military', 'Sci-Fi', 'Space']",1.0,6.4,https://cdn.myanimelist.net/images/anime/10/2609.jpg
Macross II: Lovers Again,"['Adventure', 'Space', 'Mecha', 'Military', 'Sci-Fi', 'Shounen']",6.0,6.4,https://cdn.myanimelist.net/images/anime/9/61069.jpg
Kitty's Paradise,"['Fantasy', 'Kids']",16.0,6.4,https://cdn.myanimelist.net/images/anime/6/29203.jpg
Kite Liberator,"['Action', 'Sci-Fi', 'Drama']",1.0,6.4,https://cdn.myanimelist.net/images/anime/11/10228.jpg
Kinnikuman: Seigi Choujin vs. Senshi Choujin,"['Action', 'Comedy', 'Sports', 'Shounen']",1.0,6.4,https://cdn.myanimelist.net/images/anime/1102/97585.jpg
Kinnikuman: Seigi Choujin vs. Kodai Choujin,"['Action', 'Comedy', 'Sports', 'Shounen']",1.0,6.4,https://cdn.myanimelist.net/images/anime/1744/97584.jpg
Wu Kong Da Zhan Er Lang Shen,"['Action', 'Adventure']",1.0,7.0,https://cdn.myanimelist.net/images/anime/7/82403.jpg
Ketsuekigata-kun! 4,['Comedy'],12.0,6.4,https://cdn.myanimelist.net/images/anime/10/77836.jpg
"Kemeko Deluxe!: Izumi-chan, Fukenkou yo! (Kari)",['Ecchi'],1.0,6.4,https://cdn.myanimelist.net/images/anime/9/78037.jpg
Xi Yang Yang Yu Hui Tai Lang: Zhi Fei Ma Qi Yu Ji,"['Adventure', 'Comedy', 'Kids']",1.0,5.42,https://cdn.myanimelist.net/images/anime/1365/90791.jpg
Juusenshi Gulkeeva,"['Action', 'Fantasy', 'Mecha', 'Super Power']",26.0,6.4,https://cdn.myanimelist.net/images/anime/9/52271.jpg
Wao-kun no Hane,['Kids'],1.0,7.57,
Tsuzuki wo Kangaeru Monogatari,['Drama'],4.0,5.44,https://cdn.myanimelist.net/images/anime/2/78363.jpg
Tteodori Kkachi,"['Drama', 'Sports']",1.0,6.55,https://cdn.myanimelist.net/images/anime/6/85636.jpg
Ttoli Janggun,"['Action', 'Drama', 'Shounen']",1.0,5.07,https://cdn.myanimelist.net/images/anime/8/52401.jpg
Tokai no Butchy,"['Romance', 'Music']",1.0,6.31,https://cdn.myanimelist.net/images/anime/12/71945.jpg
Uniminipet,"['Adventure', 'Fantasy']",26.0,6.53,https://cdn.myanimelist.net/images/anime/2/78218.jpg
Turning Mecard W: Black Mirror-ui Buhwal,"['Game', 'Adventure', 'Cars', 'Kids', 'Mecha']",1.0,5.27,https://cdn.myanimelist.net/images/anime/4/85663.jpg
Tobidase! Dokan-kun,"['Comedy', 'Mecha']",15.0,6.12,https://cdn.myanimelist.net/images/anime/1618/95814.jpg
Wanwanwan Coin,['Comedy'],15.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/12/81612.jpg
Wansa-kun OVA,"['Comedy', 'Kids']",1.0,6.93,https://cdn.myanimelist.net/images/anime/3/55809.jpg
Wangu Xian Qiong 3rd Season,['Comedy'],13.0,6.08,https://cdn.myanimelist.net/images/anime/1873/102645.jpg
Xi Yang Yang Yu Hui Tai Lang: Zhi Yang Nian Xi Yang Yang,"['Adventure', 'Comedy', 'Kids']",1.0,5.37,https://cdn.myanimelist.net/images/anime/1866/90792.jpg
Gowapper 5 Gordam,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']",36.0,6.4,https://cdn.myanimelist.net/images/anime/3/60417.jpg
Geobreeders: File-X Chibi Neko Dakkan,"['Adventure', 'Comedy', 'Shounen', 'Supernatural']",3.0,6.4,https://cdn.myanimelist.net/images/anime/3/28188.jpg
Fate/Grand Order: Himuro no Tenchi - 7-nin no Saikyou Ijin-hen,"['Comedy', 'School']",1.0,6.4,https://cdn.myanimelist.net/images/anime/7/89346.jpg
Ginga Reppuu Baxingar,"['Action', 'Adventure', 'Mecha']",39.0,6.4,https://cdn.myanimelist.net/images/anime/8/56417.jpg
Fate/Extra: Last Encore,"['Action', 'Fantasy', 'Magic']",10.0,6.4,https://cdn.myanimelist.net/images/anime/1122/90836.jpg
"Eikoku Ikka, Nihon wo Taberu","['Comedy', 'Slice of Life']",24.0,6.4,https://cdn.myanimelist.net/images/anime/10/73627.jpg
Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,"['Comedy', 'Ecchi', 'Parody', 'School', 'Shounen']",1.0,6.4,https://cdn.myanimelist.net/images/anime/10/40905.jpg
Doraemon: It's Autumn!,"['Kids', 'Adventure', 'Fantasy', 'Comedy', 'Shounen']",1.0,6.4,https://cdn.myanimelist.net/images/anime/2/29232.jpg
Dollfro: Iyashi-hen,['Comedy'],12.0,6.44,https://cdn.myanimelist.net/images/anime/1510/103653.jpg
Yamiyo no Jidaigeki (OVA),"['Historical', 'Horror']",2.0,5.06,https://cdn.myanimelist.net/images/anime/10/61539.jpg
"Yamasuki, Yamazaki","['Dementia', 'Music']",1.0,4.61,https://cdn.myanimelist.net/images/anime/1661/103458.jpg
Demon Dance Tokyo,['Music'],1.0,6.4,https://cdn.myanimelist.net/images/anime/1647/98866.jpg
Demashita! Powerpuff Girls Z,"['Action', 'Comedy', 'Magic', 'School', 'Sci-Fi', 'Shoujo', 'Slice of Life', 'Super Power']",52.0,6.4,https://cdn.myanimelist.net/images/anime/12/3253.jpg
Daisuki! Hello Kitty,"['Fantasy', 'Kids']",26.0,6.4,https://cdn.myanimelist.net/images/anime/12/5042.jpg
Code Geass: Soubou no Oz Picture Drama,"['Action', 'Drama', 'Mecha', 'Military', 'School', 'Supernatural']",5.0,6.4,https://cdn.myanimelist.net/images/anime/9/61133.jpg
Xiong Chumo Zhi: Conglin Zongdongyuan,"['Comedy', 'Kids']",104.0,4.38,https://cdn.myanimelist.net/images/anime/4/78683.jpg
Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,"['Harem', 'Comedy', 'Romance', 'Ecchi', 'School']",10.0,6.4,https://cdn.myanimelist.net/images/anime/12/87623.jpg
Catman Series III,"['Comedy', 'Fantasy', 'Slice of Life']",6.0,6.4,https://cdn.myanimelist.net/images/anime/8/8316.jpg
Choegang Habche: Mix Master,"['Adventure', 'Fantasy']",39.0,6.4,https://cdn.myanimelist.net/images/anime/10/75089.jpg
Xiong Chumo,"['Comedy', 'Kids']",104.0,4.64,https://cdn.myanimelist.net/images/anime/9/78678.jpg
Yowai Robot to 10 no Story Project,['Kids'],2.0,5.19,https://cdn.myanimelist.net/images/anime/3/84318.jpg
Bleach: Gotei 13 Omake,"['Action', 'Adventure']",1.0,6.4,https://cdn.myanimelist.net/images/anime/1260/97246.jpg
Yousei Tin Tin,"['Slice of Life', 'Comedy', 'Fantasy']",20.0,5.85,https://cdn.myanimelist.net/images/anime/1716/91280.jpg
Zetsumetsu Kigu Shoujo: Amazing Twins,"['Magic', 'Slice of Life']",2.0,6.41,https://cdn.myanimelist.net/images/anime/7/57269.jpg
Wo Jiao Bai Xiaofei,"['Action', 'Comedy', 'Horror']",39.0,6.41,https://cdn.myanimelist.net/images/anime/5/80257.jpg
Youki ni Utaeba,"['Kids', 'Music']",1.0,4.17,https://cdn.myanimelist.net/images/anime/1534/101140.jpg
Tenkuu Senki Shurato Recaps,"['Action', 'Magic', 'Fantasy', 'Shounen']",2.0,6.41,https://cdn.myanimelist.net/images/anime/11/63389.jpg
Youkaiden Nekome Kozou,"['Adventure', 'Horror', 'Psychological', 'Seinen', 'Supernatural']",25.0,6.45,https://cdn.myanimelist.net/images/anime/4/60329.jpg
Zero Tester: Chikyuu wo Mamore!,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']",28.0,5.12,https://cdn.myanimelist.net/images/anime/7/26392.jpg
Zenryoku Yobikou 5.5 Seminar Prologue,"['Comedy', 'Parody', 'School']",1.0,4.74,https://cdn.myanimelist.net/images/anime/2/80754.jpg
Zenryoku Yobikou 5.5 Seminar,"['Comedy', 'Parody', 'School']",9.0,5.34,https://cdn.myanimelist.net/images/anime/2/80755.jpg
Zenmaiji-kake no Truffe,['Fantasy'],2.0,4.71,https://cdn.myanimelist.net/images/anime/12/83602.jpg
Zenmai Zamurai,"['Comedy', 'Kids']",215.0,5.3,https://cdn.myanimelist.net/images/anime/11/88766.jpg
Zen-chan Two-chan,['Kids'],78.0,4.83,https://cdn.myanimelist.net/images/anime/1442/99551.jpg
Zannen na Ikimono Jiten,"['Comedy', 'Slice of Life']",10.0,5.32,https://cdn.myanimelist.net/images/anime/1201/93208.jpg
Yuuyake Dandan: Manner Movies,['Comedy'],2.0,5.14,https://cdn.myanimelist.net/images/anime/1132/91542.jpg
Yuuyake Banchou,['Action'],26.0,5.88,https://cdn.myanimelist.net/images/anime/3/35851.jpg
Yuuwaku★Office Lover 2,"['Drama', 'Romance']",10.0,5.61,https://cdn.myanimelist.net/images/anime/12/89834.jpg
Yuusei Kamen,['Sci-Fi'],39.0,5.71,https://cdn.myanimelist.net/images/anime/13/56383.jpg
Yuurei Yashiki,['Horror'],1.0,5.72,https://cdn.myanimelist.net/images/anime/10/85539.jpg
Yuuki no Hana ga Hiraku Toki: Yanase Takashi to Anpanman no Monogatari,"['Drama', 'Kids']",1.0,8.0,https://cdn.myanimelist.net/images/anime/1432/98577.jpg
Yuuki Aru Hotaru to Tobe Nai Hotaru,['Drama'],1.0,7.6,https://cdn.myanimelist.net/images/anime/9/84551.jpg
Yuukai Boushi Animation Eiga: Akazukin-chan Chanto Check,['Kids'],1.0,7.67,https://cdn.myanimelist.net/images/anime/9/87609.jpg
Yura Yura Suizokukan,"['Comedy', 'Slice of Life']",40.0,5.37,https://cdn.myanimelist.net/images/anime/9/89666.jpg
Yurumi to Shimeru,"['Sci-Fi', 'Comedy']",1.0,4.75,https://cdn.myanimelist.net/images/anime/10/71513.jpg
Yumi-chan no Hikkoshi: Sayonara Tsutomu-kun,"['Music', 'Kids']",1.0,4.96,https://cdn.myanimelist.net/images/anime/1744/90172.jpg
Yumekui Shoujo,"['Music', 'Fantasy']",1.0,5.22,https://cdn.myanimelist.net/images/anime/1888/102602.jpg
Yumearu Ugoku Ehon,"['Kids', 'Fantasy']",,4.72,https://cdn.myanimelist.net/images/anime/11/88705.jpg
Yumehito: Yumejin,"['Music', 'Kids']",1.0,5.12,https://cdn.myanimelist.net/images/anime/3/87823.jpg
"Yume, Sora Takaku","['Drama', 'Kids']",1.0,6.91,https://cdn.myanimelist.net/images/anime/4/74551.jpg
Yume wo Kanaeru Zou,['Comedy'],12.0,5.63,https://cdn.myanimelist.net/images/anime/10/12867.jpg
Yume no Tochuu de,"['Kids', 'Music']",1.0,5.46,https://cdn.myanimelist.net/images/anime/7/89910.jpg
Yume no Mahou,"['Kids', 'Music']",1.0,5.11,https://cdn.myanimelist.net/images/anime/1266/101263.jpg
Yume no Kawa,['Music'],1.0,5.38,https://cdn.myanimelist.net/images/anime/1679/91411.jpg
Yume no Jidousha,['Cars'],1.0,5.47,
"Yume Miru, Anime: on-chan",['Comedy'],26.0,6.28,https://cdn.myanimelist.net/images/anime/6/29989.jpg
Yume Miru Koneko,"['Kids', 'Music', 'Parody']",1.0,4.93,https://cdn.myanimelist.net/images/anime/1574/93702.jpg
Yume Kyuukou de 15-bu,"['Kids', 'Music']",1.0,4.77,https://cdn.myanimelist.net/images/anime/1373/101160.jpg
Yume Hakonda Randoseru,"['Music', 'Slice of Life', 'Kids']",1.0,4.41,https://cdn.myanimelist.net/images/anime/3/85633.jpg
Major S6,"['Comedy', 'Drama', 'Shounen', 'Sports']",25.0,8.37,https://cdn.myanimelist.net/images/anime/2/75216.jpg
Magi: The Kingdom of Magic,"['Action', 'Adventure', 'Magic', 'Fantasy', 'Shounen']",25.0,8.37,https://cdn.myanimelist.net/images/anime/13/55039.jpg
Fate/stay night: Unlimited Blade Works 2nd Season,"['Action', 'Fantasy', 'Magic', 'Supernatural']",13.0,8.37,https://cdn.myanimelist.net/images/anime/11/72863.jpg
Yukiwatari,['Fantasy'],1.0,6.02,https://cdn.myanimelist.net/images/anime/8/74507.jpg
Yukiguni no Oujisama,['Slice of Life'],1.0,5.85,https://cdn.myanimelist.net/images/anime/6/60323.jpg
Detective Conan Movie 06: The Phantom of Baker Street,"['Adventure', 'Mystery', 'Police', 'Shounen']",1.0,8.37,https://cdn.myanimelist.net/images/anime/1400/94320.jpg
Yukidaruma Kazoku,"['Music', 'Kids']",1.0,5.03,https://cdn.myanimelist.net/images/anime/12/76747.jpg
Yukidaruma,"['Fantasy', 'Historical']",1.0,6.46,
Shokugeki no Souma: Ni no Sara,"['Ecchi', 'School', 'Shounen']",13.0,8.38,https://cdn.myanimelist.net/images/anime/8/79353.jpg
One Outs,"['Sports', 'Psychological', 'Seinen']",25.0,8.38,https://cdn.myanimelist.net/images/anime/13/22669.jpg
Yuki no Joou,['Fantasy'],1.0,5.63,https://cdn.myanimelist.net/images/anime/8/84376.jpg
Natsume Yuujinchou: Itsuka Yuki no Hi ni,"['Slice of Life', 'Demons', 'Supernatural', 'Drama', 'Shoujo']",1.0,8.38,https://cdn.myanimelist.net/images/anime/11/79742.jpg
Yuki Matsuri,"['Kids', 'Music']",1.0,4.77,https://cdn.myanimelist.net/images/anime/5/89919.jpg
Yuki Daruman no Fuyumichi Koutsuu Anzen,['Kids'],1.0,5.75,https://cdn.myanimelist.net/images/anime/11/84778.jpg
Yuke! Shouei-kun,['Comedy'],6.0,4.64,https://cdn.myanimelist.net/images/anime/7/45694.jpg
Yukai na Mezamashi Tokei,"['Music', 'Kids']",1.0,4.0,https://cdn.myanimelist.net/images/anime/8/87813.jpg
Yukai na Animal Bus 2nd Season,"['Comedy', 'Kids']",12.0,5.53,https://cdn.myanimelist.net/images/anime/5/85231.jpg
Kemono no Souja Erin,"['Drama', 'Fantasy', 'Slice of Life']",50.0,8.38,https://cdn.myanimelist.net/images/anime/9/19845.jpg
Youkai Watch Movie 6: Youkai Gakuen Y - Neko wa Hero ni Nareru ka,"['Comedy', 'Demons', 'Kids', 'Supernatural', 'School']",1.0,6.13,https://cdn.myanimelist.net/images/anime/1871/99788.jpg
Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu,"['Comedy', 'Demons', 'Kids', 'Supernatural', 'School']",,6.82,https://cdn.myanimelist.net/images/anime/1276/104362.jpg
Youkai Ningen Bem: Part II,"['Demons', 'Horror']",2.0,5.53,https://cdn.myanimelist.net/images/anime/1173/94675.jpg
Yot-chan no Fushigina Crayon,"['Fantasy', 'Kids']",1.0,6.33,https://cdn.myanimelist.net/images/anime/11/82214.jpg
Yoshimoto Muchikko Monogatari,['Comedy'],47.0,4.74,https://cdn.myanimelist.net/images/anime/2/35871.jpg
Diamond no Ace: Second Season,"['Comedy', 'Sports', 'School', 'Shounen']",51.0,8.38,https://cdn.myanimelist.net/images/anime/9/74398.jpg
Yoshida no Time Slip Fumai-kou,"['Historical', 'Parody']",3.0,4.52,https://cdn.myanimelist.net/images/anime/1068/91680.jpg
Shingeki no Kyojin: Kuinaki Sentaku,"['Action', 'Fantasy', 'Shoujo']",2.0,8.39,https://cdn.myanimelist.net/images/anime/8/69497.jpg
Yorugao,"['Kids', 'Music']",1.0,4.77,https://cdn.myanimelist.net/images/anime/1566/102429.jpg
Yoshida no Matsue Beauty Daisakusen,"['Comedy', 'Parody']",3.0,5.52,https://cdn.myanimelist.net/images/anime/3/84748.jpg
Yoninme no Ousama,"['Music', 'Kids']",1.0,3.94,https://cdn.myanimelist.net/images/anime/1874/90246.jpg
Yonimo Kimyou na Man☆Gatarou,['Comedy'],8.0,5.71,https://cdn.myanimelist.net/images/anime/12/75319.jpg
Yongshi,"['Historical', 'Martial Arts']",1.0,6.57,https://cdn.myanimelist.net/images/anime/12/78993.jpg
Yong Zhe Da Mao Xian 2nd Season,"['Adventure', 'Fantasy']",26.0,7.0,https://cdn.myanimelist.net/images/anime/6/81278.jpg
Yong Zhe Da Mao Xian,"['Adventure', 'Fantasy']",26.0,6.86,https://cdn.myanimelist.net/images/anime/11/81277.jpg
Yoligongju Loopy,"['Kids', 'Magic']",6.0,5.33,https://cdn.myanimelist.net/images/anime/3/66635.jpg
Yocchan no Biidama,"['Drama', 'Historical']",1.0,6.19,https://cdn.myanimelist.net/images/anime/9/53837.jpg
Ylion to Callysia,"['Action', 'Fantasy']",1.0,6.71,https://cdn.myanimelist.net/images/anime/8/85786.jpg
Yi Kong Zhi Dian,"['Adventure', 'Kids', 'Sports']",40.0,5.11,https://cdn.myanimelist.net/images/anime/1278/93261.jpg
Yichang Shengwu Jianwenlu Specials,['Comedy'],13.0,6.05,https://cdn.myanimelist.net/images/anime/1148/102063.jpg
Yeastken.,['Kids'],,5.5600000000000005,https://cdn.myanimelist.net/images/anime/1599/97398.jpg
Yeongsimi,"['Comedy', 'School', 'Slice of Life', 'Kids']",13.0,6.48,https://cdn.myanimelist.net/images/anime/8/65099.jpg
Yeonghongibyeong Lazenca,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']",13.0,5.7,https://cdn.myanimelist.net/images/anime/12/68417.jpg
Yawarakame♥,"['Comedy', 'Kids']",26.0,4.72,https://cdn.myanimelist.net/images/anime/8/18410.jpg
Yawaraka Sensha,['Comedy'],53.0,4.8,https://cdn.myanimelist.net/images/anime/7/56209.jpg
Yattokame Tanteidan,"['Kids', 'Mystery', 'Slice of Life']",14.0,5.86,https://cdn.myanimelist.net/images/anime/3/11274.jpg
Yawaraka Atom,"['Comedy', 'Parody']",7.0,5.2,https://cdn.myanimelist.net/images/anime/8/56203.jpg
Yat-chan to Shinnyuusei,"['Kids', 'Supernatural']",1.0,7.29,
Yat-chan to Kasei no Ko,"['Kids', 'Sci-Fi', 'Supernatural']",1.0,6.17,
Yasashii Ookami,['Kids'],1.0,6.08,https://cdn.myanimelist.net/images/anime/6/74511.jpg
Yasashii Kaze,"['Music', 'Kids']",1.0,4.69,https://cdn.myanimelist.net/images/anime/2/87811.jpg
Yasashi-sa no Tamatebako,"['Music', 'Kids']",1.0,4.7,https://cdn.myanimelist.net/images/anime/12/87812.jpg
Yasashi-sa,"['Kids', 'Music']",1.0,5.2,https://cdn.myanimelist.net/images/anime/1478/101321.jpg
Yasai no Yousei: Quiz Gekijou,"['Comedy', 'Kids']",1.0,5.71,https://cdn.myanimelist.net/images/anime/6/50207.jpg
Yasai no Yousei: N.Y.Salad 2nd Series,['Kids'],26.0,6.26,https://cdn.myanimelist.net/images/anime/9/29511.jpg
Yasai no Yousei: N.Y.Salad,['Kids'],26.0,6.05,https://cdn.myanimelist.net/images/anime/7/29510.jpg
Super Street Fighter IV,"['Action', 'Adventure', 'Shounen']",1.0,6.41,https://cdn.myanimelist.net/images/anime/6/53037.jpg
Soukou Kihei Votoms Recaps,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",4.0,6.41,https://cdn.myanimelist.net/images/anime/12/34941.jpg
Shin Minashigo Hutch,"['Adventure', 'Comedy', 'Drama']",26.0,6.41,https://cdn.myanimelist.net/images/anime/12/20347.jpg
Stratos 4: Logbook,"['Action', 'Ecchi', 'Sci-Fi']",1.0,6.41,https://cdn.myanimelist.net/images/anime/5/8374.jpg
Yans! Gans! Meat or Die Episode 0,"['Adventure', 'Comedy']",1.0,3.41,https://cdn.myanimelist.net/images/anime/7/81634.jpg
Shin Kyojin no Hoshi,['Sports'],52.0,6.41,https://cdn.myanimelist.net/images/anime/4/72511.jpg
Senran Kagura,"['Action', 'Comedy', 'Ecchi', 'School']",12.0,6.41,https://cdn.myanimelist.net/images/anime/5/45640.jpg
Sengoku Musou: Sengoku Musou High School,"['Comedy', 'Samurai', 'School']",8.0,6.41,https://cdn.myanimelist.net/images/anime/6/72789.jpg
Yokohama Bakkure-tai,"['Action', 'Comedy', 'Romance', 'Shounen']",4.0,6.38,https://cdn.myanimelist.net/images/anime/8/65451.jpg
Saint Beast: Kouin Jojishi Tenshi Tan,['Fantasy'],13.0,6.41,https://cdn.myanimelist.net/images/anime/2/75557.jpg
SD Gundam Sangokuden Brave Battle Warriors,"['Action', 'Historical', 'Mecha']",51.0,6.41,https://cdn.myanimelist.net/images/anime/6/21471.jpg
Saru Getchu: On Air 2nd,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Romance', 'Shounen']",51.0,6.41,https://cdn.myanimelist.net/images/anime/13/24682.jpg
Queen's Blade: Rebellion,"['Action', 'Adventure', 'Ecchi', 'Fantasy']",12.0,6.41,https://cdn.myanimelist.net/images/anime/6/75502.jpg
Puso Ni Comi,"['Action', 'Game', 'Sci-Fi', 'Comedy', 'Parody', 'School']",20.0,6.41,https://cdn.myanimelist.net/images/anime/1087/97502.jpg
Poputepipikku Kinen,"['Parody', 'Sports']",1.0,6.41,https://cdn.myanimelist.net/images/anime/1782/93260.jpg
YanYan Machiko Specials,"['Music', 'Slice of Life', 'Comedy']",5.0,4.96,https://cdn.myanimelist.net/images/anime/4/78980.jpg
RahXephon Kansoukyoku: Kanojo to Kanojo Jishin to - Thatness and Thereness,"['Drama', 'Psychological', 'Sci-Fi']",1.0,6.41,https://cdn.myanimelist.net/images/anime/7/75739.jpg
Pokemon: Pikachu no Kirakira Daisousaku!,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",1.0,6.41,https://cdn.myanimelist.net/images/anime/11/25970.jpg
Pokemon Best Wishes! Season 2: Decolora Adventure,"['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']",20.0,6.41,https://cdn.myanimelist.net/images/anime/5/49285.jpg
Yume no Tsuzuki,"['Drama', 'Kids']",1.0,6.47,https://cdn.myanimelist.net/images/anime/9/65973.jpg
Yuujou no Kickoff,"['Drama', 'Kids', 'Sports']",1.0,5.69,
Zannen na Ikimono Jiten (Special),"['Comedy', 'Slice of Life']",2.0,5.64,https://cdn.myanimelist.net/images/anime/1678/99514.jpg
"Onihei: Sono Otoko, Heizou Hasegawa","['Historical', 'Seinen']",1.0,6.41,https://cdn.myanimelist.net/images/anime/1312/98124.jpg
Yuuto-kun ga Iku,"['Kids', 'Sports']",26.0,4.3,https://cdn.myanimelist.net/images/anime/3/51247.jpg
Mobile Suit Gundam SEED MSV Astray,"['Space', 'Mecha', 'Military', 'Sci-Fi']",2.0,6.41,https://cdn.myanimelist.net/images/anime/1/864.jpg
Zet Ranger,"['Action', 'Kids', 'Sci-Fi', 'Super Power']",26.0,4.64,https://cdn.myanimelist.net/images/anime/1808/93286.jpg
Youtai Nuhai Zai Shanghai 2: Xianglian Mima,"['Military', 'Historical', 'Drama']",1.0,6.5,https://cdn.myanimelist.net/images/anime/6/89106.jpg
Youyou no Neko Tsumami,"['Slice of Life', 'Comedy']",130.0,5.71,https://cdn.myanimelist.net/images/anime/7/35857.jpg
Yowamushi Chinsengumi,"['Comedy', 'Kids']",1.0,5.61,https://cdn.myanimelist.net/images/anime/8/64013.jpg
Yowamushi Monsters,['Kids'],,5.61,https://cdn.myanimelist.net/images/anime/11/72127.jpg
Yuhuwa Chingudeul,['Kids'],26.0,6.8,https://cdn.myanimelist.net/images/anime/1472/97018.jpg
Yukai na Animal Bus,"['Comedy', 'Kids']",12.0,5.32,https://cdn.myanimelist.net/images/anime/9/85584.jpg
Youkoso! Ecolo Shima,['Kids'],1.0,6.07,https://cdn.myanimelist.net/images/anime/13/84975.jpg
Zukkoke Sannin-gumi no Hi Asobi Boushi Daisakusen,"['Kids', 'Drama']",1.0,5.5,https://cdn.myanimelist.net/images/anime/13/68923.jpg
Zukkoke Sannin-gumi no Bousai Kyoushitsu,"['Drama', 'Kids']",1.0,6.31,https://cdn.myanimelist.net/images/anime/6/84693.jpg
Zouressha ga Yatte Kita,['Adventure'],1.0,6.03,https://cdn.myanimelist.net/images/anime/9/30719.jpg
Zounds,['Music'],1.0,4.94,https://cdn.myanimelist.net/images/anime/1947/99267.jpg
Zou da Zou,"['Kids', 'Music']",1.0,4.05,https://cdn.myanimelist.net/images/anime/1994/104246.jpg
Zoobles!,['Kids'],26.0,5.9,https://cdn.myanimelist.net/images/anime/4/36875.jpg
Zou no Hanako,"['Drama', 'Historical']",1.0,5.44,
Zou no Inai Doubutsuen,['Drama'],1.0,6.13,https://cdn.myanimelist.net/images/anime/10/30721.jpg
Zoku Zoku Mura no Obake-tachi,['Fantasy'],12.0,5.87,https://cdn.myanimelist.net/images/anime/6/35845.jpg
Cider no You ni Kotoba ga Wakiagaru,['Music'],1.0,,https://cdn.myanimelist.net/images/anime/1077/104999.jpg
Chuubyou Gekihatsu Boy Special,"['Slice of Life', 'Comedy', 'School']",1.0,,https://cdn.myanimelist.net/images/anime/1527/103340.jpg
Chuan Shu Zijiu Zhinan,"['Historical', 'Demons', 'Supernatural', 'Drama']",,,https://cdn.myanimelist.net/images/anime/1774/98200.jpg
Chou Futsuu Toshi Kashiwa Densetsu,"['Comedy', 'Fantasy']",,,https://cdn.myanimelist.net/images/anime/1413/103348.jpg
Chimera,"['Action', 'Demons', 'Horror', 'Super Power', 'Supernatural']",1.0,,https://cdn.myanimelist.net/images/anime/1641/90996.jpg
Love Live! The School Idol Movie: Gekijou Manner CM,['Comedy'],4.0,6.41,https://cdn.myanimelist.net/images/anime/10/88032.jpg
